time,r_x,r_y,r_z,v_x,v_y,v_z,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
9.3300361432e+03,2.8937471502e+03,-7.3475866155e+03,-1.2286794246e+03,7.5217321783e+00,2.3735388633e+00,2.6166848591e-01,7.8916799285e+00,7.9918993218e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.1352602051e-01,2.4194042413e-01,1.8044680636e-01,6.3539384243e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.3429171644e+03,2.9904454196e+03,-7.3165382616e+03,-1.2252294411e+03,7.4921869937e+00,2.4471696254e+00,2.7398992538e-01,7.8864805587e+00,7.9984800509e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.2620946765e-01,2.5179738566e-01,1.8785054166e-01,6.6066995318e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.3557981856e+03,3.0867573568e+03,-7.2845446780e+03,-1.2216211692e+03,7.4617493426e+00,2.5202996669e+00,2.8624505964e-01,7.8810881163e+00,8.0053120131e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.3887166355e-01,2.6164608599e-01,1.9525427696e-01,6.8585253879e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.3686792067e+03,3.1826715394e+03,-7.2516124051e+03,-1.2178554789e+03,7.4304306853e+00,2.5929149665e+00,2.9843144909e-01,7.8755043979e+00,8.0123936853e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5151187091e-01,2.7148623120e-01,2.0265801225e-01,7.1093834514e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.3820272737e+03,3.2816317366e+03,-7.2165028757e+03,-1.2137881292e+03,7.3970594991e+00,2.6676054950e+00,3.1098461706e-01,7.8695183933e+00,8.0199939048e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6458641808e-01,2.8167382865e-01,2.1033019550e-01,7.3682819308e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.3953753408e+03,3.3801403374e+03,-7.1804002421e+03,-1.2095537433e+03,7.3627682354e+00,2.7417137322e+00,3.2345879472e-01,7.8633310925e+00,8.0278587802e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7763577750e-01,2.9185160829e-01,2.1800237876e-01,7.6260715785e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4087234078e+03,3.4781851513e+03,-7.1433123736e+03,-1.2051533927e+03,7.3275705552e+00,2.8152252276e+00,3.3585143820e-01,7.8569446678e+00,8.0359864555e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9065916660e-01,3.0201925515e-01,2.2567456201e-01,7.8827178133e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4220714748e+03,3.5757541721e+03,-7.1052473298e+03,-1.2005881822e+03,7.2914803994e+00,2.8881259351e+00,3.4816006417e-01,7.8503613460e+00,8.0443750223e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.0365581624e-01,3.1217645857e-01,2.3334674526e-01,8.1381866329e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4358919834e+03,3.6762626022e+03,-7.0648141360e+03,-1.1956888881e+03,7.2531875997e+00,2.9629487587e+00,3.6081322988e-01,7.8433399704e+00,8.0533333108e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.1708348838e-01,3.2268183529e-01,2.4129047785e-01,8.4014212396e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4497124921e+03,3.7762353924e+03,-7.0233515633e+03,-1.1906153764e+03,7.2139693134e+00,3.0370875099e+00,3.7337111279e-01,7.8361125429e+00,8.0625669545e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.3048086234e-01,3.3317535312e-01,2.4923421044e-01,8.6633213880e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4635330007e+03,3.8756598644e+03,-6.9808691645e+03,-1.1853689814e+03,7.1738418635e+00,3.1105280045e+00,3.8583116929e-01,7.8286817052e+00,8.0720736678e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.4384713186e-01,3.4365668254e-01,2.5717794303e-01,8.9238513756e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4773535094e+03,3.9745235674e+03,-6.9373766849e+03,-1.1799510724e+03,7.1328218267e+00,3.1832565457e+00,3.9819093015e-01,7.8210501510e+00,8.0818511116e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.5718150729e-01,3.5412549937e-01,2.6512167562e-01,9.1829762155e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.4916582743e+03,4.0762477477e+03,-6.8913070682e+03,-1.1741641866e+03,7.0894423578e+00,3.2577695450e+00,4.1087558569e-01,7.8129427298e+00,8.0922537247e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.7094869228e-01,3.6494761531e-01,2.7334374837e-01,9.4496641616e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5059630393e+03,4.1773447967e+03,-6.8441772013e+03,-1.1681966519e+03,7.0451435570e+00,3.3314915968e+00,4.2344766128e-01,7.8046263152e+00,8.1029411038e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.8468004375e-01,3.7575563801e-01,2.8156582111e-01,9.7147729070e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5202678042e+03,4.2778017003e+03,-6.7959984958e+03,-1.1620500967e+03,6.9999445431e+00,3.4044091884e+00,4.3590467662e-01,7.7961040537e+00,8.1139104856e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.9837474411e-01,3.8654922689e-01,2.8978789385e-01,9.9782661474e-02,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5345725691e+03,4.3776057190e+03,-6.7467825526e+03,-1.1557261841e+03,6.9538646444e+00,3.4765093801e+00,4.4824424032e-01,7.7873791394e+00,8.1251590541e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1203199590e-01,3.9732804793e-01,2.9800996659e-01,1.0240108443e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5493790200e+03,4.4802090806e+03,-6.6947606591e+03,-1.1489954955e+03,6.9052616972e+00,3.5502641422e+00,4.6089041330e-01,7.7781382451e+00,8.1370931135e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2612795501e-01,4.0846899308e-01,3.0652039765e-01,1.0509358237e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5641854708e+03,4.5820861077e+03,-6.6416533817e+03,-1.1420785269e+03,6.8557577396e+00,3.6231168587e+00,4.7340583498e-01,7.7686873434e+00,8.1493199780e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4018212165e-01,4.1959341029e-01,3.1503082871e-01,1.0776764885e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5789919217e+03,4.6832236221e+03,-6.5874741692e+03,-1.1349772320e+03,6.8053747750e+00,3.6950551276e+00,4.8578815771e-01,7.7590301171e+00,8.1618363584e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.5419368092e-01,4.3070095196e-01,3.2354125977e-01,1.1042292063e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.5937983725e+03,4.7836087727e+03,-6.5322366489e+03,-1.1276935980e+03,6.7541349533e+00,3.7660672063e+00,4.9803513758e-01,7.7491702890e+00,8.1746389142e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.6816184174e-01,4.4179127837e-01,3.3205169083e-01,1.1305904470e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6091289319e+03,4.8867411576e+03,-6.4739434169e+03,-1.1199621621e+03,6.7002022377e+00,3.8386051617e+00,5.1057073309e-01,7.7387519721e+00,8.1881925815e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.8257789037e-01,4.5325567877e-01,3.4086336827e-01,1.1576793879e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6244594913e+03,4.9890400242e+03,-6.4145459140e+03,-1.1120396928e+03,6.6453996446e+00,3.9101267515e+00,5.2295668262e-01,7.7281246976e+00,8.2020455939e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.9694576731e-01,4.6470090877e-01,3.4967504572e-01,1.1845556948e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6397900507e+03,5.0904922276e+03,-6.3540598054e+03,-1.1039285008e+03,6.5897520985e+00,3.9806211576e+00,5.3519084664e-01,7.7172927094e+00,8.2161940864e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.1126467599e-01,4.7612661838e-01,3.5848672316e-01,1.2112157987e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6551206101e+03,5.1910850059e+03,-6.2925009165e+03,-1.0956309287e+03,6.5332845861e+00,4.0500783035e+00,5.4727120404e-01,7.7062602810e+00,8.2306341466e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.2553384762e-01,4.8753246694e-01,3.6729840060e-01,1.2376562492e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6710021413e+03,5.2943735152e+03,-6.2276153784e+03,-1.0868411307e+03,6.4739496682e+00,4.1209278916e+00,5.5962149515e-01,7.6946245660e+00,8.2458964257e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.4026260441e-01,4.9932693736e-01,3.7642676488e-01,1.2648117643e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6868836726e+03,5.3967131051e+03,-6.1616136230e+03,-1.0778565313e+03,6.4137894748e+00,4.1906447419e+00,5.7180269992e-01,7.6827831616e+00,8.2614629140e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.5493639737e-01,5.1109938022e-01,3.8555512916e-01,1.2917244101e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.7027652038e+03,5.4980908897e+03,-6.0945137103e+03,-1.0686798307e+03,6.3528318241e+00,4.2592201218e+00,5.8381296817e-01,7.6707408907e+00,8.2773291210e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.6955446591e-01,5.2284944856e-01,3.9468349344e-01,1.3183907535e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.7186467351e+03,5.5984944249e+03,-6.0263338328e+03,-1.0593137575e+03,6.2911044914e+00,4.3266461159e+00,5.9565058195e-01,7.6585025918e+00,8.2934905152e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.8411608125e-01,5.3457680622e-01,4.0381185771e-01,1.3448074973e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.7351099968e+03,5.7015344242e+03,-5.9545361093e+03,-1.0494076502e+03,6.2263332401e+00,4.3953209835e+00,6.0773784870e-01,7.6456142630e+00,8.3105506125e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,6.9915074188e-01,5.4670940830e-01,4.1327458820e-01,1.3719250109e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.7515732585e+03,5.8035017252e+03,-5.8816180522e+03,-1.0393040995e+03,6.1607954127e+00,4.4627460644e+00,6.1963625440e-01,7.6325259018e+00,8.3279178789e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,7.1412324792e-01,5.5881690574e-01,4.2273731868e-01,1.3987675371e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.7680365202e+03,5.9043839598e+03,-5.8076002889e+03,-1.0290062271e+03,6.0945216208e+00,4.5289152360e+00,6.3134432423e-01,7.6192429189e+00,8.3455871498e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,7.2903289449e-01,5.7089896076e-01,4.3220004917e-01,1.4253318594e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.7844997819e+03,6.0041692623e+03,-5.7325035398e+03,-1.0185171777e+03,6.0275423057e+00,4.5938232571e+00,6.4286072794e-01,7.6057707222e+00,8.3635532284e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,7.4387901245e-01,5.8295524798e-01,4.4166277965e-01,1.4516149141e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.8015787882e+03,6.1065152525e+03,-5.6534800703e+03,-1.0074371770e+03,5.9573446481e+00,4.6598214503e+00,6.5460403523e-01,7.5916004668e+00,8.3824993349e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,7.5921257719e-01,5.9543488769e-01,4.5147942695e-01,1.4785806258e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.8186577945e+03,6.2076563692e+03,-5.5733410762e+03,-9.9615839305e+02,5.8864537613e+00,4.7244537575e+00,6.6613862534e-01,7.5772384058e+00,8.4017533822e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,7.7447642299e-01,6.0788612367e-01,4.6129607425e-01,1.5052374213e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.8357368008e+03,6.3075810568e+03,-5.4921099125e+03,-9.8468439943e+02,5.8149028641e+00,4.7877172038e+00,6.7746348831e-01,7.5626905345e+00,8.4213094852e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,7.8966992239e-01,6.2030863447e-01,4.7111272155e-01,1.5315823898e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.8528158071e+03,6.4062783244e+03,-5.4098099765e+03,-9.7301878556e+02,5.7427248563e+00,4.8496097433e+00,6.8857776874e-01,7.5479628232e+00,8.4411617392e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,8.0479248752e-01,6.3270211264e-01,4.8092936885e-01,1.5576127891e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.8698948134e+03,6.5037377400e+03,-5.3264646931e+03,-9.6116515422e+02,5.6699522915e+00,4.9101302335e+00,6.9948076217e-01,7.5330612127e+00,8.4613042240e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,8.1984356963e-01,6.4506626460e-01,4.9074601615e-01,1.5833260433e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.8869738197e+03,6.5999494246e+03,-5.2420974989e+03,-9.4912711894e+02,5.5966173516e+00,4.9692784094e+00,7.1017191128e-01,7.5179916091e+00,8.4817310075e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,8.3482265842e-01,6.5740081054e-01,5.0056266345e-01,1.6087197400e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.9040528259e+03,6.6949040454e+03,-5.1567318280e+03,-9.3690830155e+02,5.5227518229e+00,5.0270548567e+00,7.2065080202e-01,7.5027598794e+00,8.5024361502e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,8.4972928148e-01,6.6970548424e-01,5.1037931075e-01,1.6337916280e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.9211318322e+03,6.7885928089e+03,-5.0703910972e+03,-9.2451232975e+02,5.4483870735e+00,5.0834609852e+00,7.3091715956e-01,7.4873718476e+00,8.5234137088e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,8.6456300362e-01,6.8198003297e-01,5.2019595805e-01,1.6585396143e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
