time,ICRF_X,ICRF_Y,ICRF_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega,V_infinity,b_impact_parameter,beta,b_impact_parameter_x,b_impact_parameter_y,r_soi,within_target_soi
1.6679541894e+07,-4.5943768692e+07,2.3412972289e+08,8.0801282951e+06,-2.1403941724e+01,-8.4915889048e-02,-7.6478157337e-01,2.1417768859e+01,2.3873174379e+08,-3.2652076838e+02,2.0321292893e+08,1.2575320640e-07,4.9964414325e+07,5.0226834833e+09,-1.7837196656e+08,-2.0808354286e+08,5.0152003005e+09,2.5403484570e-01,1.8804105915e-01,-1.7080428515e-01,-3.9884893023e-04,1.9009884616e+08,2.5483609398e+08,1.5158976389e+08,1.9654654237e+08,1.4331306965e+02,1.3347517638e+02,1.2291292228e+02,1.0791070564e+01,3.1280006679e+00,4.0603619041e+01,3.5835119511e+02,3.2640414099e+00,2.4168020748e+06,1.5691330465e+00,1.1287403505e+06,-2.1370253835e+06,5.1461421181e+05,0.0000000000e+00
1.6680808450e+07,-4.5970877629e+07,2.3412961350e+08,8.0791595882e+06,-2.1403379132e+01,-8.7808451102e-02,-7.6488912876e-01,2.1417222135e+01,2.3873682232e+08,-3.2652065286e+02,2.0321300083e+08,1.2575313966e-07,4.9964440841e+07,5.0226847773e+09,-1.7837377760e+08,-2.0808394028e+08,5.0152015155e+09,2.5403454839e-01,1.8804103032e-01,-1.7080387487e-01,-3.9877846739e-04,1.9009894412e+08,2.5483612372e+08,1.5158987794e+08,1.9654662777e+08,1.4331939995e+02,1.3348287866e+02,1.2292198326e+02,1.0789714161e+01,3.1280167739e+00,4.0603852416e+01,3.5835149303e+02,3.2640400802e+00,2.4168000397e+06,1.5691330438e+00,1.1287418320e+06,-2.1370222995e+06,5.1461439388e+05,0.0000000000e+00
1.6681849516e+07,-4.5993159719e+07,2.3412952085e+08,8.0783632421e+06,-2.1402916484e+01,-9.0185909085e-02,-7.6497751879e-01,2.1416772822e+01,2.3874099612e+08,-3.2652055777e+02,2.0321306001e+08,1.2575308473e-07,4.9964462667e+07,5.0226858428e+09,-1.7837526540e+08,-2.0808426700e+08,5.0152025162e+09,2.5403430337e-01,1.8804100624e-01,-1.7080353709e-01,-3.9872057322e-04,1.9009902478e+08,2.5483614815e+08,1.5158997187e+08,1.9654669809e+08,1.4332460300e+02,1.3348920953e+02,1.2292943109e+02,1.0788599089e+01,3.1280300059e+00,4.0604044104e+01,3.5835173780e+02,3.2640389945e+00,2.4167983925e+06,1.5691330415e+00,1.1287430153e+06,-2.1370198117e+06,5.1461454375e+05,0.0000000000e+00
1.6683115720e+07,-4.6020259810e+07,2.3412940483e+08,8.0773945569e+06,-2.1402353521e+01,-9.3077350871e-02,-7.6508500321e-01,2.1416226434e+01,2.3874607184e+08,-3.2652044196e+02,2.0321313208e+08,1.2575301783e-07,4.9964489249e+07,5.0226871411e+09,-1.7837707396e+08,-2.0808466446e+08,5.0152037356e+09,2.5403400459e-01,1.8804097649e-01,-1.7080312563e-01,-3.9865018859e-04,1.9009912305e+08,2.5483617781e+08,1.5159008636e+08,1.9654678375e+08,1.4333093097e+02,1.3349690933e+02,1.2293848957e+02,1.0787242689e+01,3.1280460912e+00,4.0604277075e+01,3.5835203537e+02,3.2640376813e+00,2.4167964207e+06,1.5691330388e+00,1.1287443931e+06,-2.1370168540e+06,5.1461472627e+05,0.0000000000e+00
1.6684381923e+07,-4.6047359189e+07,2.3412928514e+08,8.0764257355e+06,-2.1401790267e+01,-9.5968619852e-02,-7.6519246502e-01,2.1415680146e+01,2.3875114681e+08,-3.2652032598e+02,2.0321320427e+08,1.2575295082e-07,4.9964515871e+07,5.0226884418e+09,-1.7837888140e+08,-2.0808506198e+08,5.0152049575e+09,2.5403370495e-01,1.8804094622e-01,-1.7080271347e-01,-3.9857983699e-04,1.9009922151e+08,2.5483620744e+08,1.5159020109e+08,1.9654686956e+08,1.4333725863e+02,1.3350460895e+02,1.2294754806e+02,1.0785886082e+01,3.1280621673e+00,4.0604509858e+01,3.5835233279e+02,3.2640363865e+00,2.4167944874e+06,1.5691330362e+00,1.1287457915e+06,-2.1370139289e+06,5.1461490907e+05,0.0000000000e+00
1.6685648127e+07,-4.6074457854e+07,2.3412916180e+08,8.0754567781e+06,-2.1401226723e+01,-9.8859716029e-02,-7.6529990416e-01,2.1415133958e+01,2.3875622101e+08,-3.2652020982e+02,2.0321327656e+08,1.2575288372e-07,4.9964542532e+07,5.0226897451e+09,-1.7838068772e+08,-2.0808545958e+08,5.0152061819e+09,2.5403340446e-01,1.8804091544e-01,-1.7080230060e-01,-3.9850951905e-04,1.9009932016e+08,2.5483623703e+08,1.5159031608e+08,1.9654695551e+08,1.4334358598e+02,1.3351230840e+02,1.2295660657e+02,1.0784529270e+01,3.1280782342e+00,4.0604742451e+01,3.5835263006e+02,3.2640351231e+00,2.4167925937e+06,1.5691330336e+00,1.1287473220e+06,-2.1370109790e+06,5.1461509213e+05,0.0000000000e+00
1.6686624727e+07,-4.6095358075e+07,2.3412906416e+08,8.0747093459e+06,-2.1400791874e+01,-1.0108944809e-01,-7.6538275449e-01,2.1414712761e+01,2.3876013414e+08,-3.2652012012e+02,2.0321333239e+08,1.2575283190e-07,4.9964563122e+07,5.0226907519e+09,-1.7838208012e+08,-2.0808576628e+08,5.0152071280e+09,2.5403317211e-01,1.8804089134e-01,-1.7080198169e-01,-3.9845530747e-04,1.9009939637e+08,2.5483625983e+08,1.5159040494e+08,1.9654702191e+08,1.4334846594e+02,1.3351824672e+02,1.2296359324e+02,1.0783482646e+01,3.1280906199e+00,4.0604921713e+01,3.5835285924e+02,3.2640341592e+00,2.4167911577e+06,1.5691330316e+00,1.1287484892e+06,-2.1370087384e+06,5.1461523351e+05,0.0000000000e+00
1.6687822270e+07,-4.6120986136e+07,2.3412894147e+08,8.0737927059e+06,-2.1400258409e+01,-1.0382348938e-01,-7.6548433017e-01,2.1414196356e+01,2.3876493194e+08,-3.2652000998e+02,2.0321340093e+08,1.2575276827e-07,4.9964588402e+07,5.0226919885e+09,-1.7838378660e+08,-2.0808614243e+08,5.0152082902e+09,2.5403288652e-01,1.8804086138e-01,-1.7080159007e-01,-3.9838885943e-04,1.9009948998e+08,2.5483628775e+08,1.5159051411e+08,1.9654710345e+08,1.4335444969e+02,1.3352552837e+02,1.2297216057e+02,1.0782199068e+01,3.1281057999e+00,4.0605141374e+01,3.5835314013e+02,3.2640330049e+00,2.4167894294e+06,1.5691330293e+00,1.1287500379e+06,-2.1370059658e+06,5.1461540709e+05,0.0000000000e+00
1.6688978849e+07,-4.6145736919e+07,2.3412881986e+08,8.0729073064e+06,-2.1399742947e+01,-1.0646385919e-01,-7.6558241179e-01,2.1413697700e+01,2.3876956497e+08,-3.2651990347e+02,2.0321346722e+08,1.2575270674e-07,4.9964612850e+07,5.0226931850e+09,-1.7838543371e+08,-2.0808650576e+08,5.0152094147e+09,2.5403260997e-01,1.8804083200e-01,-1.7080121126e-01,-3.9832471442e-04,1.9009958055e+08,2.5483631468e+08,1.5159061976e+08,1.9654718233e+08,1.4336022848e+02,1.3353256078e+02,1.2298043484e+02,1.0780959223e+01,3.1281204525e+00,4.0605353354e+01,3.5835341128e+02,3.2640319036e+00,2.4167877917e+06,1.5691330270e+00,1.1287515124e+06,-2.1370033349e+06,5.1461557497e+05,0.0000000000e+00
1.6690135427e+07,-4.6170487104e+07,2.3412869520e+08,8.0720217935e+06,-2.1399227243e+01,-1.0910408482e-01,-7.6568047428e-01,2.1413199128e+01,2.3877419737e+08,-3.2651979681e+02,2.0321353360e+08,1.2575264513e-07,4.9964637331e+07,5.0226943834e+09,-1.7838707983e+08,-2.0808686913e+08,5.0152105413e+09,2.5403233273e-01,1.8804080220e-01,-1.7080083187e-01,-3.9826059936e-04,1.9009967127e+08,2.5483634158e+08,1.5159072562e+08,1.9654726132e+08,1.4336600702e+02,1.3353959304e+02,1.2298870913e+02,1.0779719208e+01,3.1281350969e+00,4.0605565169e+01,3.5835368230e+02,3.2640308084e+00,2.4167861819e+06,1.5691330248e+00,1.1287528937e+06,-2.1370007848e+06,5.1461574306e+05,0.0000000000e+00
1.6691408202e+07,-4.6197723143e+07,2.3412855448e+08,8.0710471859e+06,-2.1398659448e+01,-1.1200939564e-01,-7.6578836650e-01,2.1412650562e+01,2.3877929444e+08,-3.2651967928e+02,2.0321360675e+08,1.2575257723e-07,4.9964664308e+07,5.0226957046e+09,-1.7838889017e+08,-2.0808726906e+08,5.0152117835e+09,2.5403202681e-01,1.8804076890e-01,-1.7080041371e-01,-3.9819007813e-04,1.9009977128e+08,2.5483637114e+08,1.5159084235e+08,1.9654734840e+08,1.4337236581e+02,1.3354733164e+02,1.2299781471e+02,1.0778354415e+01,3.1281512029e+00,4.0605798071e+01,3.5835398038e+02,3.2640296283e+00,2.4167844472e+06,1.5691330224e+00,1.1287544740e+06,-2.1369979882e+06,5.1461592830e+05,0.0000000000e+00
1.6692680977e+07,-4.6224958458e+07,2.3412841007e+08,8.0700724411e+06,-2.1398091360e+01,-1.1491453187e-01,-7.6589623543e-01,2.1412102098e+01,2.3878439073e+08,-3.2651956158e+02,2.0321368000e+08,1.2575250924e-07,4.9964691324e+07,5.0226970283e+09,-1.7839069929e+08,-2.0808766904e+08,5.0152130282e+09,2.5403172005e-01,1.8804073508e-01,-1.7079999486e-01,-3.9811959439e-04,1.9009987147e+08,2.5483640067e+08,1.5159095933e+08,1.9654743562e+08,1.4337872428e+02,1.3355507005e+02,1.2300692031e+02,1.0776989415e+01,3.1281672988e+00,4.0606030768e+01,3.5835427830e+02,3.2640284829e+00,2.4167827526e+06,1.5691330201e+00,1.1287561929e+06,-2.1369951638e+06,5.1461611380e+05,0.0000000000e+00
1.6694836168e+07,-4.6271074393e+07,2.3412815711e+08,8.0684215917e+06,-2.1397128748e+01,-1.1983340345e-01,-7.6607883667e-01,2.1411173613e+01,2.3879301854e+08,-3.2651936190e+02,2.0321380427e+08,1.2575239388e-07,4.9964737158e+07,5.0226992752e+09,-1.7839375981e+08,-2.0808834643e+08,5.0152151415e+09,2.5403119869e-01,1.8804067664e-01,-1.7079928406e-01,-3.9800033142e-04,1.9010004156e+08,2.5483645056e+08,1.5159115798e+08,1.9654758365e+08,1.4338949040e+02,1.3356817312e+02,1.2302233887e+02,1.0774677586e+01,3.1281945302e+00,4.0606424324e+01,3.5835478237e+02,3.2640265954e+00,2.4167799711e+06,1.5691330162e+00,1.1287591749e+06,-2.1369904431e+06,5.1461642851e+05,0.0000000000e+00
1.6696991359e+07,-4.6317188251e+07,2.3412789354e+08,8.0667703489e+06,-2.1396165295e+01,-1.2475177438e-01,-7.6626137057e-01,2.1410245417e+01,2.3880164415e+08,-3.2651916174e+02,2.0321392885e+08,1.2575227825e-07,4.9964783102e+07,5.0227015291e+09,-1.7839681668e+08,-2.0808902393e+08,5.0152172619e+09,2.5403067492e-01,1.8804061670e-01,-1.7079857131e-01,-3.9788118076e-04,1.9010021217e+08,2.5483650034e+08,1.5159135735e+08,1.9654773209e+08,1.4340025564e+02,1.3358127568e+02,1.2303775748e+02,1.0772365162e+01,3.1282217313e+00,4.0606817278e+01,3.5835528594e+02,3.2640247657e+00,2.4167772952e+06,1.5691330125e+00,1.1287621906e+06,-2.1369858239e+06,5.1461674398e+05,0.0000000000e+00
1.6698141418e+07,-4.6341794798e+07,2.3412774856e+08,8.0658890474e+06,-2.1395650831e+01,-1.2737612335e-01,-7.6635874712e-01,2.1409750229e+01,2.3880624606e+08,-3.2651905473e+02,2.0321399544e+08,1.2575221643e-07,4.9964807662e+07,5.0227027346e+09,-1.7839844638e+08,-2.0808938550e+08,5.0152183963e+09,2.5403039443e-01,1.8804058411e-01,-1.7079819017e-01,-3.9781764628e-04,1.9010030342e+08,2.5483652686e+08,1.5159146402e+08,1.9654781147e+08,1.4340599986e+02,1.3358826730e+02,1.2304598522e+02,1.0771130957e+01,3.1282362337e+00,4.0607026717e+01,3.5835555444e+02,3.2640238051e+00,2.4167759101e+06,1.5691330106e+00,1.1287637506e+06,-2.1369834335e+06,5.1461691262e+05,0.0000000000e+00
1.6699291476e+07,-4.6366400753e+07,2.3412760056e+08,8.0650076340e+06,-2.1395136127e+01,-1.3000032975e-01,-7.6645610435e-01,2.1409255124e+01,2.3881084735e+08,-3.2651894760e+02,2.0321406212e+08,1.2575215454e-07,4.9964832254e+07,5.0227039422e+09,-1.7840007500e+08,-2.0808974709e+08,5.0152195327e+09,2.5403011327e-01,1.8804055109e-01,-1.7079780850e-01,-3.9775414511e-04,1.9010039483e+08,2.5483655334e+08,1.5159157090e+08,1.9654789097e+08,1.4341174382e+02,1.3359525878e+02,1.2305421298e+02,1.0769896583e+01,3.1282507271e+00,4.0607235980e+01,3.5835582280e+02,3.2640228650e+00,2.4167745568e+06,1.5691330087e+00,1.1287653704e+06,-2.1369810475e+06,5.1461708148e+05,0.0000000000e+00
1.6700441535e+07,-4.6391006116e+07,2.3412744955e+08,8.0641261087e+06,-2.1394621185e+01,-1.3262439358e-01,-7.6655344221e-01,2.1408760100e+01,2.3881544801e+08,-3.2651884033e+02,2.0321412888e+08,1.2575209257e-07,4.9964856876e+07,5.0227051516e+09,-1.7840170253e+08,-2.0809010871e+08,5.0152206710e+09,2.5402983143e-01,1.8804051764e-01,-1.7079742627e-01,-3.9769067770e-04,1.9010048638e+08,2.5483657978e+08,1.5159167798e+08,1.9654797058e+08,1.4341748754e+02,1.3360225012e+02,1.2306244075e+02,1.0768662040e+01,3.1282652114e+00,4.0607445067e+01,3.5835609101e+02,3.2640219445e+00,2.4167732345e+06,1.5691330068e+00,1.1287670487e+06,-2.1369786655e+06,5.1461725055e+05,0.0000000000e+00
1.6701738234e+07,-4.6418748140e+07,2.3412727566e+08,8.0631320478e+06,-2.1394040295e+01,-1.3558287461e-01,-7.6666316809e-01,2.1408202056e+01,2.3882063454e+08,-3.2651871922e+02,2.0321420425e+08,1.2575202261e-07,4.9964884674e+07,5.0227065176e+09,-1.7840353627e+08,-2.0809051645e+08,5.0152219569e+09,2.5402951283e-01,1.8804047943e-01,-1.7079699466e-01,-3.9761915877e-04,1.9010058978e+08,2.5483660956e+08,1.5159179895e+08,1.9654806048e+08,1.4342396333e+02,1.3361013273e+02,1.2307171765e+02,1.0767269880e+01,3.1282815316e+00,4.0607680599e+01,3.5835639323e+02,3.2640209346e+00,2.4167717830e+06,1.5691330048e+00,1.1287690587e+06,-2.1369759623e+06,5.1461744142e+05,0.0000000000e+00
1.6703178619e+07,-4.6449563330e+07,2.3412707800e+08,8.0620276699e+06,-2.1393394682e+01,-1.3886896769e-01,-7.6678502350e-01,2.1407582299e+01,2.3882639485e+08,-3.2651858450e+02,2.0321428810e+08,1.2575194478e-07,4.9964915598e+07,5.0227080379e+09,-1.7840557154e+08,-2.0809096939e+08,5.0152233883e+09,2.5402915793e-01,1.8804043634e-01,-1.7079651442e-01,-3.9753976676e-04,1.9010070486e+08,2.5483664258e+08,1.5159193361e+08,1.9654816052e+08,1.4343115632e+02,1.3361888860e+02,1.2308202253e+02,1.0765723206e+01,3.1282996463e+00,4.0607941960e+01,3.5835672871e+02,3.2640198239e+00,2.4167702151e+06,1.5691330026e+00,1.1287712322e+06,-2.1369730410e+06,5.1461765375e+05,0.0000000000e+00
1.6704953654e+07,-4.6487536632e+07,2.3412682791e+08,8.0606664670e+06,-2.1392598555e+01,-1.4291822165e-01,-7.6693514779e-01,2.1406818728e+01,2.3883349211e+08,-3.2651841819e+02,2.0321439160e+08,1.2575184871e-07,4.9964953770e+07,5.0227099155e+09,-1.7840807725e+08,-2.0809152759e+08,5.0152251564e+09,2.5402871911e-01,1.8804038233e-01,-1.7079592145e-01,-3.9744200563e-04,1.9010084699e+08,2.5483668320e+08,1.5159210000e+08,1.9654828405e+08,1.4344001995e+02,1.3362967844e+02,1.2309472161e+02,1.0763816822e+01,3.1283219492e+00,4.0608263651e+01,3.5835714179e+02,3.2640185022e+00,2.4167683519e+06,1.5691330000e+00,1.1287741157e+06,-2.1369694107e+06,5.1461791586e+05,0.0000000000e+00
1.6706827286e+07,-4.6527617715e+07,2.3412655613e+08,8.0592293639e+06,-2.1391757586e+01,-1.4719203218e-01,-7.6709356037e-01,2.1406012956e+01,2.3884098198e+08,-3.2651824232e+02,2.0321450106e+08,1.2575174711e-07,4.9964994140e+07,5.0227119023e+09,-1.7841071917e+08,-2.0809211681e+08,5.0152270278e+09,2.5402825419e-01,1.8804032423e-01,-1.7079529417e-01,-3.9733890725e-04,1.9010099738e+08,2.5483672599e+08,1.5159227613e+08,1.9654841473e+08,1.4344937529e+02,1.3364106726e+02,1.2310812614e+02,1.0761804107e+01,3.1283454662e+00,4.0608602734e+01,3.5835757740e+02,3.2640171239e+00,2.4167664623e+06,1.5691329973e+00,1.1287770582e+06,-2.1369657195e+06,5.1461819305e+05,0.0000000000e+00
1.6708700919e+07,-4.6567697221e+07,2.3412627634e+08,8.0577919640e+06,-2.1390915982e+01,-1.5146546427e-01,-7.6725192067e-01,2.1405207400e+01,2.3884847018e+08,-3.2651806610e+02,2.0321461073e+08,1.2575164531e-07,4.9965034588e+07,5.0227138942e+09,-1.7841335800e+08,-2.0809270604e+08,5.0152289043e+09,2.5402778749e-01,1.8804026500e-01,-1.7079466549e-01,-3.9723590645e-04,1.9010114816e+08,2.5483676868e+08,1.5159245278e+08,1.9654854572e+08,1.4345872999e+02,1.3365245572e+02,1.2312153072e+02,1.0759790944e+01,3.1283689571e+00,4.0608941320e+01,3.5835801258e+02,3.2640157812e+00,2.4167646529e+06,1.5691329946e+00,1.1287800579e+06,-2.1369620887e+06,5.1461847078e+05,0.0000000000e+00
1.6709794532e+07,-4.6591090339e+07,2.3412610933e+08,8.0569528367e+06,-2.1390424456e+01,-1.5395963194e-01,-7.6734432912e-01,2.1404737310e+01,2.3885284017e+08,-3.2651796309e+02,2.0321467484e+08,1.2575158580e-07,4.9965058233e+07,5.0227150592e+09,-1.7841489680e+08,-2.0809304996e+08,5.0152300020e+09,2.5402751427e-01,1.8804022991e-01,-1.7079429789e-01,-3.9717583219e-04,1.9010123635e+08,2.5483679356e+08,1.5159255613e+08,1.9654862231e+08,1.4346418989e+02,1.3365910284e+02,1.2312935481e+02,1.0758615682e+01,3.1283826562e+00,4.0609138716e+01,3.5835826639e+02,3.2640150239e+00,2.4167636377e+06,1.5691329932e+00,1.1287819228e+06,-2.1369599555e+06,5.1461863314e+05,0.0000000000e+00
1.6711172180e+07,-4.6620558390e+07,2.3412589506e+08,8.0558956261e+06,-2.1389804962e+01,-1.5710140521e-01,-7.6746071250e-01,2.1404145232e+01,2.3885834434e+08,-3.2651783316e+02,2.0321475571e+08,1.2575151074e-07,4.9965088056e+07,5.0227165291e+09,-1.7841683372e+08,-2.0809348319e+08,5.0152313872e+09,2.5402716923e-01,1.8804018516e-01,-1.7079383415e-01,-3.9710020423e-04,1.9010134761e+08,2.5483682484e+08,1.5159268657e+08,1.9654871894e+08,1.4347106753e+02,1.3366747618e+02,1.2313921101e+02,1.0757134962e+01,3.1283999002e+00,4.0609387133e+01,3.5835858589e+02,3.2640140779e+00,2.4167623953e+06,1.5691329914e+00,1.1287842024e+06,-2.1369573462e+06,5.1461883791e+05,0.0000000000e+00
1.6712814025e+07,-4.6655676530e+07,2.3412563405e+08,8.0546354606e+06,-2.1389066216e+01,-1.6084542148e-01,-7.6759937791e-01,2.1403439762e+01,2.3886490288e+08,-3.2651767808e+02,2.0321485222e+08,1.2575142115e-07,4.9965123653e+07,5.0227182844e+09,-1.7841913982e+08,-2.0809399950e+08,5.0152330417e+09,2.5402675678e-01,1.8804013103e-01,-1.7079328050e-01,-3.9701014496e-04,1.9010148049e+08,2.5483686207e+08,1.5159284238e+08,1.9654883430e+08,1.4347926367e+02,1.3367745505e+02,1.2315095741e+02,1.0755369961e+01,3.1284204321e+00,4.0609682830e+01,3.5835896635e+02,3.2640129928e+00,2.4167609745e+06,1.5691329893e+00,1.1287870864e+06,-2.1369542161e+06,5.1461908233e+05,0.0000000000e+00
1.6714874880e+07,-4.6699755331e+07,2.3412529773e+08,8.0530533706e+06,-2.1388138247e+01,-1.6554452375e-01,-7.6777337405e-01,2.1402554488e+01,2.3887313339e+08,-3.2651748306e+02,2.0321497360e+08,1.2575130849e-07,4.9965168416e+07,5.0227204930e+09,-1.7842203091e+08,-2.0809464752e+08,5.0152351239e+09,2.5402623718e-01,1.8804006188e-01,-1.7079258409e-01,-3.9689721498e-04,1.9010164767e+08,2.5483690868e+08,1.5159303852e+08,1.9654897942e+08,1.4348955082e+02,1.3368998020e+02,1.2316570162e+02,1.0753154034e+01,3.1284461739e+00,4.0610053427e+01,3.5835944341e+02,3.2640116747e+00,2.4167592809e+06,1.5691329868e+00,1.1287907497e+06,-2.1369503656e+06,5.1461938970e+05,0.0000000000e+00
1.6716935735e+07,-4.6743832219e+07,2.3412495173e+08,8.0514709220e+06,-2.1387209510e+01,-1.7024316805e-01,-7.6794730581e-01,2.1401669477e+01,2.3888136189e+08,-3.2651728765e+02,2.0321509522e+08,1.2575119560e-07,4.9965213271e+07,5.0227227076e+09,-1.7842491799e+08,-2.0809529549e+08,5.0152372121e+09,2.5402571548e-01,1.8803999136e-01,-1.7079188604e-01,-3.9678441321e-04,1.9010181531e+08,2.5483695518e+08,1.5159323526e+08,1.9654912490e+08,1.4349983719e+02,1.3370250491e+02,1.2318044591e+02,1.0750937566e+01,3.1284718819e+00,4.0610423391e+01,3.5835991989e+02,3.2640104123e+00,2.4167576860e+06,1.5691329844e+00,1.1287944977e+06,-2.1369465821e+06,5.1461969769e+05,0.0000000000e+00
1.6718116143e+07,-4.6769077540e+07,2.3412474918e+08,8.0505643720e+06,-2.1386677205e+01,-1.7293423248e-01,-7.6804690065e-01,2.1401162682e+01,2.3888607406e+08,-3.2651717555e+02,2.0321516499e+08,1.2575113084e-07,4.9965239003e+07,5.0227239787e+09,-1.7842656981e+08,-2.0809566659e+08,5.0152384110e+09,2.5402541572e-01,1.8803995036e-01,-1.7079148548e-01,-3.9671986180e-04,1.9010191152e+08,2.5483698175e+08,1.5159334822e+08,1.9654920838e+08,1.4350572863e+02,1.3370967857e+02,1.2318889112e+02,1.0749667782e+01,3.1284865912e+00,4.0610635008e+01,3.5836019255e+02,3.2640097016e+00,2.4167568137e+06,1.5691329831e+00,1.1287965596e+06,-2.1369445064e+06,5.1461987437e+05,0.0000000000e+00
1.6719531346e+07,-4.6799343582e+07,2.3412450216e+08,8.0494773451e+06,-2.1386038687e+01,-1.7616037866e-01,-7.6816627787e-01,2.1400555194e+01,2.3889172267e+08,-3.2651704097e+02,2.0321524874e+08,1.2575105310e-07,4.9965269892e+07,5.0227255051e+09,-1.7842854841e+08,-2.0809611147e+08,5.0152398508e+09,2.5402505543e-01,1.8803990062e-01,-1.7079100455e-01,-3.9664252771e-04,1.9010202707e+08,2.5483701357e+08,1.5159348392e+08,1.9654930862e+08,1.4351279160e+02,1.3371827896e+02,1.2319901620e+02,1.0748145191e+01,3.1285042114e+00,4.0610888438e+01,3.5836051919e+02,3.2640088819e+00,2.4167558128e+06,1.5691329815e+00,1.1287991346e+06,-2.1369420143e+06,5.1462008647e+05,0.0000000000e+00
1.6720946549e+07,-4.6829608720e+07,2.3412425058e+08,8.0483901493e+06,-2.1385399806e+01,-1.7938630884e-01,-7.6828562444e-01,2.1399947829e+01,2.3889737032e+08,-3.2651690622e+02,2.0321533261e+08,1.2575097525e-07,4.9965300823e+07,5.0227270343e+09,-1.7843052505e+08,-2.0809655631e+08,5.0152412935e+09,2.5402469416e-01,1.8803985024e-01,-1.7079052287e-01,-3.9656525683e-04,1.9010214282e+08,2.5483704532e+08,1.5159361989e+08,1.9654940901e+08,1.4351985420e+02,1.3372687914e+02,1.2320914131e+02,1.0746622346e+01,3.1285218149e+00,4.0611141560e+01,3.5836084556e+02,3.2640081144e+00,2.4167548644e+06,1.5691329801e+00,1.1288019789e+06,-2.1369394392e+06,5.1462029886e+05,0.0000000000e+00
1.6722361752e+07,-4.6859872953e+07,2.3412399443e+08,8.0473027846e+06,-2.1384760563e+01,-1.8261202301e-01,-7.6840494025e-01,2.1399340588e+01,2.3890301702e+08,-3.2651677128e+02,2.0321541659e+08,1.2575089730e-07,4.9965331796e+07,5.0227285662e+09,-1.7843249971e+08,-2.0809700110e+08,5.0152427390e+09,2.5402433192e-01,1.8803979922e-01,-1.7079004044e-01,-3.9648804997e-04,1.9010225878e+08,2.5483707702e+08,1.5159375615e+08,1.9654950957e+08,1.4352691645e+02,1.3373547913e+02,1.2321926645e+02,1.0745099245e+01,3.1285394015e+00,4.0611394371e+01,3.5836117164e+02,3.2640073386e+00,2.4167539537e+06,1.5691329787e+00,1.1288045374e+06,-2.1369370578e+06,5.1462051153e+05,0.0000000000e+00
1.6723776955e+07,-4.6890136282e+07,2.3412373371e+08,8.0462152511e+06,-2.1384120957e+01,-1.8583752115e-01,-7.6852422523e-01,2.1398733471e+01,2.3890866277e+08,-3.2651663617e+02,2.0321550068e+08,1.2575081924e-07,4.9965362810e+07,5.0227301008e+09,-1.7843447236e+08,-2.0809744583e+08,5.0152441872e+09,2.5402396870e-01,1.8803974756e-01,-1.7078955727e-01,-3.9641090798e-04,1.9010237495e+08,2.5483710867e+08,1.5159389270e+08,1.9654961029e+08,1.4353397833e+02,1.3374407891e+02,1.2322939164e+02,1.0743575889e+01,3.1285569711e+00,4.0611646869e+01,3.5836149743e+02,3.2640066171e+00,2.4167530976e+06,1.5691329774e+00,1.1288073927e+06,-2.1369345813e+06,5.1462072448e+05,0.0000000000e+00
1.6725920368e+07,-4.6935970234e+07,2.3412333015e+08,8.0445677931e+06,-2.1383151544e+01,-1.9072232553e-01,-7.6870483076e-01,2.1397814189e+01,2.3891721180e+08,-3.2651643119e+02,2.0321562825e+08,1.2575070083e-07,4.9965409860e+07,5.0227324302e+09,-1.7843745620e+08,-2.0809811928e+08,5.0152463860e+09,2.5402341675e-01,1.8803966811e-01,-1.7078882407e-01,-3.9629419703e-04,1.9010255127e+08,2.5483715648e+08,1.5159410003e+08,1.9654976314e+08,1.4354467329e+02,1.3375710343e+02,1.2324472692e+02,1.0741268188e+01,3.1285835485e+00,4.0612028690e+01,3.5836199032e+02,3.2640055692e+00,2.4167518867e+06,1.5691329755e+00,1.1288117589e+06,-2.1369309055e+06,5.1462104754e+05,0.0000000000e+00
